name,inspection_result,inspection_closed_business,violation_type,violation_points
UWAJIMAYA,Satisfactory,FALSE,,0
UWAJIMAYA,Satisfactory,FALSE,,0
UWAJIMAYA,Unsatisfactory,FALSE,BLUE,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,5
UWAJIMAYA,Satisfactory,FALSE,BLUE,5
UWAJIMAYA,Satisfactory,FALSE,BLUE,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,25
UWAJIMAYA,Unsatisfactory,FALSE,RED,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,10
UWAJIMAYA,Satisfactory,FALSE,,0
UWAJIMAYA,Unsatisfactory,FALSE,BLUE,5
UWAJIMAYA,Unsatisfactory,FALSE,BLUE,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,10
UWAJIMAYA,Complete,FALSE,,0
UWAJIMAYA,Complete,FALSE,,0
UWAJIMAYA,Complete,FALSE,,0
UWAJIMAYA,Unsatisfactory,FALSE,BLUE,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,10
UWAJIMAYA,Unsatisfactory,FALSE,RED,10
UWAJIMAYA,Satisfactory,FALSE,BLUE,5
UWAJIMAYA,Satisfactory,FALSE,BLUE,3
UWAJIMAYA,Satisfactory,FALSE,,0
UWAJIMAYA,Unsatisfactory,FALSE,RED,10
UWAJIMAYA,Satisfactory,FALSE,,0
UWAJIMAYA,Unsatisfactory,FALSE,BLUE,3
UWAJIMAYA,Unsatisfactory,FALSE,RED,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,10
UWAJIMAYA,Unsatisfactory,FALSE,RED,5
UWAJIMAYA,Satisfactory,FALSE,,0
UWAJIMAYA,Complete,FALSE,,0
UWAJIMAYA,Complete,FALSE,,0
UWAJIMAYA,Satisfactory,FALSE,,0
UWAJIMAYA,Unsatisfactory,FALSE,BLUE,3
UWAJIMAYA,Unsatisfactory,FALSE,BLUE,3
UWAJIMAYA,Unsatisfactory,FALSE,RED,10
UWAJIMAYA,Unsatisfactory,FALSE,RED,10
UWAJIMAYA,Unsatisfactory,FALSE,BLUE,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,10
UWAJIMAYA,Unsatisfactory,FALSE,RED,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,10
UWAJIMAYA,Complete,FALSE,,0
UWAJIMAYA,Unsatisfactory,FALSE,BLUE,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,10
UWAJIMAYA,Unsatisfactory,FALSE,RED,10
UWAJIMAYA,Unsatisfactory,FALSE,RED,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,5
UWAJIMAYA,Unsatisfactory,FALSE,BLUE,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,25
UWAJIMAYA,Unsatisfactory,FALSE,RED,10
UWAJIMAYA,Satisfactory,FALSE,,0
UWAJIMAYA,Complete,FALSE,,0
UWAJIMAYA,Complete,FALSE,,0
UWAJIMAYA,Unsatisfactory,FALSE,BLUE,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,10
UWAJIMAYA,Unsatisfactory,FALSE,RED,5
UWAJIMAYA,Satisfactory,FALSE,,0
UWAJIMAYA,Complete,FALSE,,0
UWAJIMAYA,Unsatisfactory,FALSE,BLUE,5
UWAJIMAYA,Unsatisfactory,FALSE,BLUE,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,10
UWAJIMAYA,Unsatisfactory,FALSE,RED,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,10
UWAJIMAYA,Satisfactory,FALSE,,0
UWAJIMAYA,Satisfactory,FALSE,,0
UWAJIMAYA,Complete,FALSE,,0
UWAJIMAYA,Complete,FALSE,,0
UWAJIMAYA,Unsatisfactory,FALSE,BLUE,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,10
UWAJIMAYA,Unsatisfactory,FALSE,RED,10
UWAJIMAYA,Satisfactory,FALSE,,0
UWAJIMAYA,Unsatisfactory,FALSE,BLUE,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,25
UWAJIMAYA,Unsatisfactory,FALSE,RED,30
UWAJIMAYA,Unsatisfactory,FALSE,RED,5
UWAJIMAYA,Satisfactory,FALSE,,0
UWAJIMAYA,Unsatisfactory,FALSE,RED,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,10
UWAJIMAYA,Complete,FALSE,,0
UWAJIMAYA,Complete,FALSE,,0
UWAJIMAYA,Complete,FALSE,,0
UWAJIMAYA,Complete,FALSE,,0
UWAJIMAYA,Unsatisfactory,FALSE,BLUE,5
UWAJIMAYA,Unsatisfactory,FALSE,BLUE,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,10
UWAJIMAYA,Satisfactory,FALSE,,0
UWAJIMAYA,Unsatisfactory,FALSE,BLUE,5
UWAJIMAYA,Unsatisfactory,FALSE,BLUE,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,5
UWAJIMAYA,Complete,FALSE,,0
UWAJIMAYA,Complete,FALSE,,0
UWAJIMAYA,Satisfactory,FALSE,,0
UWAJIMAYA,Satisfactory,FALSE,BLUE,5
UWAJIMAYA,Satisfactory,FALSE,BLUE,5
UWAJIMAYA,Unsatisfactory,FALSE,BLUE,5
UWAJIMAYA,Unsatisfactory,FALSE,RED,25
UWAJIMAYA SEATTLE Temporary Deli and Scullery,,,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,10
"UWAJIMAYA, INC.",Complete,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,5
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,25
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,5
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,25
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Complete,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,5
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,5
"UWAJIMAYA, INC.",Complete,FALSE,,0
"UWAJIMAYA, INC.",Complete,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,BLUE,5
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,BLUE,5
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,BLUE,2
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,BLUE,5
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,BLUE,5
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,BLUE,5
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,10
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,10
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,5
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,10
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,25
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,BLUE,5
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,BLUE,5
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,BLUE,5
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,5
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,10
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,25
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,BLUE,3
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,BLUE,2
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,10
"UWAJIMAYA, INC.",Complete,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Complete,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,25
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,10
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,25
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,10
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,BLUE,3
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,25
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,10
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,25
"UWAJIMAYA, INC.",Complete,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,BLUE,3
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,25
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,25
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,15
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,10
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,10
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,10
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,10
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,25
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,30
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,25
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,25
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Satisfactory,FALSE,,0
"UWAJIMAYA, INC.",Unsatisfactory,FALSE,RED,10
UZ ZOKA,Satisfactory,FALSE,,0
UZ ZOKA,Satisfactory,FALSE,,0
UZ ZOKA,Complete,FALSE,,0
UZ ZOKA,Satisfactory,FALSE,BLUE,5
UZ ZOKA,Satisfactory,FALSE,BLUE,5
UZ ZOKA,Complete,FALSE,,0
UZ ZOKA,Satisfactory,FALSE,,0
UZ ZOKA,Satisfactory,FALSE,BLUE,5
UZ ZOKA,Satisfactory,FALSE,BLUE,5
UZ ZOKA,Satisfactory,FALSE,BLUE,5
UZ ZOKA,Satisfactory,FALSE,,0
UZ ZOKA,Satisfactory,FALSE,,0
UZ ZOKA,Complete,FALSE,,0
UZ ZOKA,Complete,FALSE,,0
UZ ZOKA,Satisfactory,FALSE,,0
UZ ZOKA,Complete,FALSE,,0
UZ ZOKA,Unsatisfactory,FALSE,BLUE,5
UZ ZOKA,Unsatisfactory,FALSE,RED,10
UZ ZOKA,Satisfactory,FALSE,BLUE,5
UZ ZOKA,Satisfactory,FALSE,BLUE,5
UZ ZOKA,Complete,FALSE,,0
UZ ZOKA,Unsatisfactory,FALSE,BLUE,2
UZ ZOKA,Unsatisfactory,FALSE,BLUE,5
UZ ZOKA,Unsatisfactory,FALSE,RED,10
UZ ZOKA,Unsatisfactory,FALSE,RED,10
UZ ZOKA,Unsatisfactory,FALSE,BLUE,5
UZ ZOKA,Unsatisfactory,FALSE,BLUE,2
UZ ZOKA,Unsatisfactory,FALSE,RED,5
UZ ZOKA,Complete,FALSE,,0
UZ ZOKA,Unsatisfactory,FALSE,BLUE,5
UZ ZOKA,Unsatisfactory,FALSE,RED,5
UZ ZOKA,Unsatisfactory,FALSE,RED,10
UZ ZOKA,Unsatisfactory,FALSE,BLUE,2
UZ ZOKA,Unsatisfactory,FALSE,BLUE,3
UZ ZOKA,Unsatisfactory,FALSE,RED,10
UZ ZOKA,Unsatisfactory,FALSE,RED,5
UZ ZOKA,Complete,FALSE,,0
UZ ZOKA,Unsatisfactory,FALSE,BLUE,5
UZ ZOKA,Unsatisfactory,FALSE,RED,10
UZ ZOKA,Unsatisfactory,FALSE,BLUE,5
UZ ZOKA,Unsatisfactory,FALSE,RED,10
UZ ZOKA,Complete,FALSE,,0
UZ ZOKA,Unsatisfactory,FALSE,RED,10
UZ ZOKA,Satisfactory,FALSE,BLUE,5
UZ ZOKA,Satisfactory,FALSE,BLUE,3
UZ ZOKA,Satisfactory,FALSE,BLUE,5
UZ ZOKA,Unsatisfactory,FALSE,BLUE,5
UZ ZOKA,Unsatisfactory,FALSE,RED,5
UZ ZOKA,Satisfactory,FALSE,BLUE,5
UZ ZOKA,Satisfactory,FALSE,BLUE,5
UZ ZOKA,Satisfactory,FALSE,BLUE,5
UZ ZOKA,Complete,FALSE,,0
UZ ZOKA,Satisfactory,FALSE,BLUE,5
UZ ZOKA,Complete,FALSE,,0
UZ ZOKA,Unsatisfactory,FALSE,BLUE,3
UZ ZOKA,Unsatisfactory,FALSE,RED,10
UZ ZOKA,Unsatisfactory,FALSE,RED,5
UZ ZOKA,Unsatisfactory,FALSE,RED,25
UZ ZOKA,Unsatisfactory,FALSE,RED,10
V GARDEN RESTAURANT,Satisfactory,FALSE,,0
V GARDEN RESTAURANT,Unsatisfactory,FALSE,BLUE,5
V GARDEN RESTAURANT,Unsatisfactory,FALSE,BLUE,3
V GARDEN RESTAURANT,Unsatisfactory,FALSE,BLUE,3
V GARDEN RESTAURANT,Unsatisfactory,FALSE,BLUE,2
V GARDEN RESTAURANT,Unsatisfactory,FALSE,RED,10
V GARDEN RESTAURANT,Unsatisfactory,FALSE,RED,5
V GARDEN RESTAURANT,Unsatisfactory,FALSE,RED,25
V GARDEN RESTAURANT,Unsatisfactory,FALSE,RED,25
V GARDEN RESTAURANT,Complete,FALSE,,0
V GARDEN RESTAURANT,Complete,FALSE,,0
V GARDEN RESTAURANT,Unsatisfactory,FALSE,BLUE,5
V GARDEN RESTAURANT,Unsatisfactory,FALSE,BLUE,3
V GARDEN RESTAURANT,Unsatisfactory,FALSE,RED,5
V GARDEN RESTAURANT,Unsatisfactory,FALSE,RED,25
V HOUSE NOODLE,Complete,FALSE,,0
VACILANDO,Unsatisfactory,FALSE,BLUE,5
VACILANDO,Unsatisfactory,FALSE,RED,10
VACILANDO,Satisfactory,FALSE,,0
VACILANDO,Satisfactory,FALSE,,0
VACILANDO,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Complete,FALSE,,0
VALDO'S CATERING,Complete,FALSE,,0
VALDO'S CATERING,Complete,FALSE,,0
VALDO'S CATERING,Complete,FALSE,,0
VALDO'S CATERING,Complete,FALSE,,0
VALDO'S CATERING,Complete,FALSE,,0
VALDO'S CATERING,Complete,FALSE,,0
VALDO'S CATERING,Complete,FALSE,,0
VALDO'S CATERING,Complete,FALSE,,0
VALDO'S CATERING,Complete,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Unsatisfactory,FALSE,RED,5
VALDO'S CATERING,Unsatisfactory,FALSE,RED,5
VALDO'S CATERING,Unsatisfactory,FALSE,RED,5
VALDO'S CATERING,Unsatisfactory,FALSE,RED,10
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Complete,FALSE,,0
VALDO'S CATERING,Complete,FALSE,,0
VALDO'S CATERING,Complete,FALSE,,0
VALDO'S CATERING,Complete,FALSE,,0
VALDO'S CATERING,Complete,FALSE,,0
VALDO'S CATERING,Complete,FALSE,,0
VALDO'S CATERING,Complete,FALSE,,0
VALDO'S CATERING,Complete,FALSE,,0
VALDO'S CATERING,Complete,FALSE,,0
VALDO'S CATERING,Complete,FALSE,,0
VALDO'S CATERING,Complete,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Incomplete,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Incomplete,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
VALDO'S CATERING,Satisfactory,FALSE,,0
